Table,Sheet,Field,Type,Position,ZH,VN,TH
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1218,Đại Tiệc Ngày Tết-Vui Rút Thẻ,Đại Tiệc Ngày Tết-Vui Rút Thẻ,Đại Tiệc Ngày Tết-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1241,Buổi Tiệc Nguyên Tiêu-Vui Rút Thẻ,Buổi Tiệc Nguyên Tiêu-Vui Rút Thẻ,Buổi Tiệc Nguyên Tiêu-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1263,Buổi Tiệc Nguyên Tiêu-Vui Rút Thẻ,Buổi Tiệc Nguyên Tiêu-Vui Rút Thẻ,Buổi Tiệc Nguyên Tiêu-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1285,Buổi Tiệc Nguyên Tiêu-Vui Rút Thẻ,Buổi Tiệc Nguyên Tiêu-Vui Rút Thẻ,Buổi Tiệc Nguyên Tiêu-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1308,Đại Lễ Nữ Thần-Vui Rút Thẻ,Đại Lễ Nữ Thần-Vui Rút Thẻ,Đại Lễ Nữ Thần-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1330,Đại Lễ Nữ Thần-Vui Rút Thẻ,Đại Lễ Nữ Thần-Vui Rút Thẻ,Đại Lễ Nữ Thần-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1352,Đại Lễ Nữ Thần-Vui Rút Thẻ,Đại Lễ Nữ Thần-Vui Rút Thẻ,Đại Lễ Nữ Thần-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1375,Đại Lễ Mùa Xuân-Vui Rút Thẻ,Đại Lễ Mùa Xuân-Vui Rút Thẻ,Đại Lễ Mùa Xuân-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1397,Đại Lễ Mùa Xuân-Vui Rút Thẻ,Đại Lễ Mùa Xuân-Vui Rút Thẻ,Đại Lễ Mùa Xuân-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1419,Đại Lễ Mùa Xuân-Vui Rút Thẻ,Đại Lễ Mùa Xuân-Vui Rút Thẻ,Đại Lễ Mùa Xuân-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1442,Đại Lễ Thịnh Thế-Vui Rút Thẻ,Đại Lễ Thịnh Thế-Vui Rút Thẻ,Đại Lễ Thịnh Thế-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1464,Đại Lễ Thịnh Thế-Vui Rút Thẻ,Đại Lễ Thịnh Thế-Vui Rút Thẻ,Đại Lễ Thịnh Thế-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1486,Đại Lễ Thịnh Thế-Vui Rút Thẻ,Đại Lễ Thịnh Thế-Vui Rút Thẻ,Đại Lễ Thịnh Thế-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1509,Đạp Xuân Tuần Lễ-Vui Rút Thẻ,Đạp Xuân Tuần Lễ-Vui Rút Thẻ,Đạp Xuân Tuần Lễ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1531,Đạp Xuân Tuần Lễ-Vui Rút Thẻ,Đạp Xuân Tuần Lễ-Vui Rút Thẻ,Đạp Xuân Tuần Lễ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1553,Đạp Xuân Tuần Lễ-Vui Rút Thẻ,Đạp Xuân Tuần Lễ-Vui Rút Thẻ,Đạp Xuân Tuần Lễ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1576,Đại Lễ Hùng Vương-Vui Rút Thẻ,Đại Lễ Hùng Vương-Vui Rút Thẻ,Đại Lễ Hùng Vương-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1598,Đại Lễ Hùng Vương-Vui Rút Thẻ,Đại Lễ Hùng Vương-Vui Rút Thẻ,Đại Lễ Hùng Vương-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1620,Đại Lễ Hùng Vương-Vui Rút Thẻ,Đại Lễ Hùng Vương-Vui Rút Thẻ,Đại Lễ Hùng Vương-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1642,Xuân Ấm Phúc Đến-Vui Rút Thẻ,Xuân Ấm Phúc Đến-Vui Rút Thẻ,Xuân Ấm Phúc Đến-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1664,Xuân Ấm Phúc Đến-Vui Rút Thẻ,Xuân Ấm Phúc Đến-Vui Rút Thẻ,Xuân Ấm Phúc Đến-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1686,Xuân Ấm Phúc Đến-Vui Rút Thẻ,Xuân Ấm Phúc Đến-Vui Rút Thẻ,Xuân Ấm Phúc Đến-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1708,Cốc Vũ Lất Phất-Vui Rút Thẻ,Cốc Vũ Lất Phất-Vui Rút Thẻ,Cốc Vũ Lất Phất-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1730,Cốc Vũ Lất Phất-Vui Rút Thẻ,Cốc Vũ Lất Phất-Vui Rút Thẻ,Cốc Vũ Lất Phất-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1752,Cốc Vũ Lất Phất-Vui Rút Thẻ,Cốc Vũ Lất Phất-Vui Rút Thẻ,Cốc Vũ Lất Phất-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1774,Đại Lễ Thống Nhất-Vui Rút Thẻ,Đại Lễ Thống Nhất-Vui Rút Thẻ,Đại Lễ Thống Nhất-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1796,Đại Lễ Thống Nhất-Vui Rút Thẻ,Đại Lễ Thống Nhất-Vui Rút Thẻ,Đại Lễ Thống Nhất-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1818,Đại Lễ Thống Nhất-Vui Rút Thẻ,Đại Lễ Thống Nhất-Vui Rút Thẻ,Đại Lễ Thống Nhất-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1840,Đại Lễ Đầu Hạ-Vui Rút Thẻ,Đại Lễ Đầu Hạ-Vui Rút Thẻ,Đại Lễ Đầu Hạ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1862,Đại Lễ Đầu Hạ-Vui Rút Thẻ,Đại Lễ Đầu Hạ-Vui Rút Thẻ,Đại Lễ Đầu Hạ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1884,Đại Lễ Đầu Hạ-Vui Rút Thẻ,Đại Lễ Đầu Hạ-Vui Rút Thẻ,Đại Lễ Đầu Hạ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1906,Đại Lễ Đầu Hạ-Vui Rút Thẻ,Đại Lễ Đầu Hạ-Vui Rút Thẻ,Đại Lễ Đầu Hạ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1928,Đại Lễ Đầu Hạ-Vui Rút Thẻ,Đại Lễ Đầu Hạ-Vui Rút Thẻ,Đại Lễ Đầu Hạ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1950,Đại Lễ Đầu Hạ-Vui Rút Thẻ,Đại Lễ Đầu Hạ-Vui Rút Thẻ,Đại Lễ Đầu Hạ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1972,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G1994,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G2016,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G2038,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G2060,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G2082,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G2104,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G2126,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G2148,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G2170,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G2192,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ
act_20205_renwu_0.xlsx,act_20205_renwu_0,des,后端,G2214,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ,Đại Tiệc Đoan Ngọ-Vui Rút Thẻ
act_20206_shilian_0.xlsx,act_20206_shilian_0,des,后端,G7,孤云逐月-万仞试炼,Cân Quắc Anh Hùng-Thí Luyện Mộc Lan,Cân Quắc Anh Hùng-Thí Luyện Mộc Lan
act_20206_shilian_0.xlsx,act_20206_shilian_0,des,后端,G9,Yển Nguyệt Võ Thần-Hợp Tung Liên Hoành,Yển Nguyệt Võ Thần-Hợp Tung Liên Hoành,Yển Nguyệt Võ Thần-Hợp Tung Liên Hoành
act_20206_shilian_0.xlsx,act_20206_shilian_0,des,后端,G11,Kiếp Thế Ma Yểm-Liên Quân Kháng Ma,Kiếp Thế Ma Yểm-Liên Quân Kháng Ma,Kiếp Thế Ma Yểm-Liên Quân Kháng Ma
act_20206_shilian_0.xlsx,act_20206_shilian_0,des,后端,G13,Loan Tường Phụng Vũ-Thần Binh Thiên Giáng,Loan Tường Phụng Vũ-Thần Binh Thiên Giáng,Loan Tường Phụng Vũ-Thần Binh Thiên Giáng
act_20206_shilian_0.xlsx,act_20206_shilian_0,des,后端,G14,Ngộ Không Xuất Thế-Thí Luyện Ngộ Không,Ngộ Không Xuất Thế-Thí Luyện Ngộ Không,Ngộ Không Xuất Thế-Thí Luyện Ngộ Không
act_20206_shilian_0.xlsx,act_20206_shilian_0,des,后端,G15,Diệt Thế Lục Tốn-Khiêu Chiến Thần Tướng,Diệt Thế Lục Tốn-Khiêu Chiến Thần Tướng,Diệt Thế Lục Tốn-Khiêu Chiến Thần Tướng
act_20206_shilian_0.xlsx,act_20206_shilian_0,des,后端,G16,Ma Yểm Chúc Dung-Thí Luyện Ma Tướng,Ma Yểm Chúc Dung-Thí Luyện Ma Tướng,Ma Yểm Chúc Dung-Thí Luyện Ma Tướng
act_20206_shilian_0.xlsx,act_20206_shilian_0,des,后端,G17,Thần Hoàng Giáng Thế-Thí Luyện Thần Hoàng,Thần Hoàng Giáng Thế-Thí Luyện Thần Hoàng,Thần Hoàng Giáng Thế-Thí Luyện Thần Hoàng
act_20206_shilian_0.xlsx,act_20206_shilian_0,des,后端,G18,Loạn Thế Ma Tôn-Thí Luyện Ma Tôn,Loạn Thế Ma Tôn-Thí Luyện Ma Tôn,Loạn Thế Ma Tôn-Thí Luyện Ma Tôn
act_20206_shilian_0.xlsx,act_20206_shilian_0,des,后端,G19,Lăng Hư Diệu Thế-Thí Luyện Lăng Hư,Lăng Hư Diệu Thế-Thí Luyện Lăng Hư,Lăng Hư Diệu Thế-Thí Luyện Lăng Hư
act_20206_shilian_0.xlsx,act_20206_shilian_0,des,后端,G20,Chiến Thần Giá Lâm-Thí Luyện Chiến Thần,Chiến Thần Giá Lâm-Thí Luyện Chiến Thần,Chiến Thần Giá Lâm-Thí Luyện Chiến Thần
act_20206_shilian_0.xlsx,act_20206_shilian_0,des,后端,G21,非天召唤-战神试炼,非天召唤-战神试炼,非天召唤-战神试炼
act_20206_shilian_0.xlsx,act_20206_shilian_0,des,后端,G22,双剑合璧-非天试炼,双剑合璧-非天试炼,双剑合璧-非天试炼
act_20206_shilian_0.xlsx,act_20206_shilian_0,des,后端,G24,Ước Nguyện Thần Tướng-Thí Luyện Thần Tướng,Ước Nguyện Thần Tướng-Thí Luyện Thần Tướng,Ước Nguyện Thần Tướng-Thí Luyện Thần Tướng
act_20206_shilian_0.xlsx,act_20206_shilian_0,des,后端,G26,Hỏa Thần Giáng Lâm-Thí Luyện Hỏa Thần,Hỏa Thần Giáng Lâm-Thí Luyện Hỏa Thần,Hỏa Thần Giáng Lâm-Thí Luyện Hỏa Thần
act_23201_rank_flower.xlsx,act_23201_rank_flower,des,后端,G7,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower.xlsx,act_23201_rank_flower,des,后端,G23,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower.xlsx,act_23201_rank_flower,des,后端,G39,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower.xlsx,act_23201_rank_flower,des,后端,G55,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower.xlsx,act_23201_rank_flower,des,后端,G71,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower.xlsx,act_23201_rank_flower,des,后端,G87,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower.xlsx,act_23201_rank_flower,des,后端,G103,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower.xlsx,act_23201_rank_flower,des,后端,G119,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower.xlsx,act_23201_rank_flower,des,后端,G135,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower.xlsx,act_23201_rank_flower,des,后端,G151,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower.xlsx,act_23201_rank_flower,des,后端,G167,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower.xlsx,act_23201_rank_flower,des,后端,G183,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower_list.xlsx,act_23201_rank_flower_list,des,后端,G7,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower_list.xlsx,act_23201_rank_flower_list,des,后端,G42,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower_list.xlsx,act_23201_rank_flower_list,des,后端,G77,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower_list.xlsx,act_23201_rank_flower_list,des,后端,G112,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower_list.xlsx,act_23201_rank_flower_list,des,后端,G147,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower_list.xlsx,act_23201_rank_flower_list,des,后端,G182,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower_list.xlsx,act_23201_rank_flower_list,des,后端,G217,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower_list.xlsx,act_23201_rank_flower_list,des,后端,G252,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower_list.xlsx,act_23201_rank_flower_list,des,后端,G287,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower_list.xlsx,act_23201_rank_flower_list,des,后端,G322,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower_list.xlsx,act_23201_rank_flower_list,des,后端,G357,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23201_rank_flower_list.xlsx,act_23201_rank_flower_list,des,后端,G392,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa,Vui Gộp SV-Tâm Nguyện Hoa
act_23202_rank_normal.xlsx,act_23202_rank_normal,des,后端,G7,Vui Gộp SV,Vui Gộp SV,Vui Gộp SV
act_23202_rank_normal.xlsx,act_23202_rank_normal,des,后端,G16,Vui Gộp SV,Vui Gộp SV,Vui Gộp SV
act_23202_rank_normal.xlsx,act_23202_rank_normal,des,后端,G25,Vui Gộp SV,Vui Gộp SV,Vui Gộp SV
act_23202_rank_normal.xlsx,act_23202_rank_normal,des,后端,G34,Vui Gộp SV,Vui Gộp SV,Vui Gộp SV
act_23202_rank_normal.xlsx,act_23202_rank_normal,des,后端,G43,Vui Gộp SV,Vui Gộp SV,Vui Gộp SV
act_23202_rank_normal.xlsx,act_23202_rank_normal,des,后端,G52,Vui Gộp SV,Vui Gộp SV,Vui Gộp SV
act_23202_rank_normal.xlsx,act_23202_rank_normal,des,后端,G61,Vui Gộp SV,Vui Gộp SV,Vui Gộp SV
act_23202_rank_normal.xlsx,act_23202_rank_normal,des,后端,G70,Vui Gộp SV,Vui Gộp SV,Vui Gộp SV
act_23202_rank_normal.xlsx,act_23202_rank_normal,des,后端,G79,Vui Gộp SV,Vui Gộp SV,Vui Gộp SV
act_23202_rank_normal.xlsx,act_23202_rank_normal,des,后端,G88,Vui Gộp SV,Vui Gộp SV,Vui Gộp SV
act_23202_rank_normal.xlsx,act_23202_rank_normal,des,后端,G97,Vui Gộp SV,Vui Gộp SV,Vui Gộp SV
act_23202_rank_normal.xlsx,act_23202_rank_normal,des,后端,G106,Vui Gộp SV,Vui Gộp SV,Vui Gộp SV
act_23203_rank_consume.xlsx,act_23203_rank_consume,des,后端,G7,Trân Bảo 11/11-Bảng Vàng KNB,Trân Bảo 11/11-Bảng Vàng KNB,Trân Bảo 11/11-Bảng Vàng KNB
act_23203_rank_consume.xlsx,act_23203_rank_consume,des,后端,G16,Trân Bảo 11/11-Bảng KNB,Trân Bảo 11/11-Bảng KNB,Trân Bảo 11/11-Bảng KNB
act_23203_rank_consume.xlsx,act_23203_rank_consume,des,后端,G25,Trân Bảo Thứ 6-Bảng Vàng KNB,Trân Bảo Thứ 6-Bảng Vàng KNB,Trân Bảo Thứ 6-Bảng Vàng KNB
act_23203_rank_consume.xlsx,act_23203_rank_consume,des,后端,G34,Trân Bảo Thứ 6-Bảng KNB,Trân Bảo Thứ 6-Bảng KNB,Trân Bảo Thứ 6-Bảng KNB
act_23203_rank_consume.xlsx,act_23203_rank_consume,des,后端,G43,Ngọa Long Trân Bảo-Bảng Vàng KNB,Ngọa Long Trân Bảo-Bảng Vàng KNB,Ngọa Long Trân Bảo-Bảng Vàng KNB
act_23203_rank_consume.xlsx,act_23203_rank_consume,des,后端,G52,Ngọa Long Trân Bảo-Bảng KNB,Ngọa Long Trân Bảo-Bảng KNB,Ngọa Long Trân Bảo-Bảng KNB
act_23203_rank_consume.xlsx,act_23203_rank_consume,des,后端,G61,Ngọa Long Trân Bảo-Bảng Vàng KNB,Ngọa Long Trân Bảo-Bảng Vàng KNB,Ngọa Long Trân Bảo-Bảng Vàng KNB
act_23203_rank_consume.xlsx,act_23203_rank_consume,des,后端,G70,Ngọa Long Trân Bảo-Bảng KNB,Ngọa Long Trân Bảo-Bảng KNB,Ngọa Long Trân Bảo-Bảng KNB
act_24001_zhuanpan_target.xlsx,act_24001_zhuanpan_target,des,后端,G7,棍荡江湖-江湖赠礼,Diệm Nỏ Thần Uy-Thưởng Số Lần Rút Tích Lũy,Diệm Nỏ Thần Uy-Thưởng Số Lần Rút Tích Lũy
act_24001_zhuanpan_target.xlsx,act_24001_zhuanpan_target,des,后端,G8,Phục Hy Loạn Thế-Thưởng Số Lần Rút Tích Lũy,Phục Hy Loạn Thế-Thưởng Số Lần Rút Tích Lũy,Phục Hy Loạn Thế-Thưởng Số Lần Rút Tích Lũy
act_24001_zhuanpan_target.xlsx,act_24001_zhuanpan_target,des,后端,G9,Lam Vũ Diệu Thế-Thưởng Số Lần Rút Tích Lũy,Lam Vũ Diệu Thế-Thưởng Số Lần Rút Tích Lũy,Lam Vũ Diệu Thế-Thưởng Số Lần Rút Tích Lũy
act_24001_zhuanpan_target.xlsx,act_24001_zhuanpan_target,des,后端,G10,Thiên Kim Thần Binh-Thưởng Số Lần Rút Tích Lũy,Thiên Kim Thần Binh-Thưởng Số Lần Rút Tích Lũy,Thiên Kim Thần Binh-Thưởng Số Lần Rút Tích Lũy
act_24001_zhuanpan_target.xlsx,act_24001_zhuanpan_target,des,后端,G11,Huyền Cơ Linh Tán-Thưởng Số Lần Rút Tích Lũy,Huyền Cơ Linh Tán-Thưởng Số Lần Rút Tích Lũy,Huyền Cơ Linh Tán-Thưởng Số Lần Rút Tích Lũy
act_24001_zhuanpan_target.xlsx,act_24001_zhuanpan_target,des,后端,G12,Long Linh Hiện Thế-Thưởng Số Lần Rút Tích Lũy,Long Linh Hiện Thế-Thưởng Số Lần Rút Tích Lũy,Long Linh Hiện Thế-Thưởng Số Lần Rút Tích Lũy
act_24001_zhuanpan_target.xlsx,act_24001_zhuanpan_target,des,后端,G13,Thái Cực Thần Đồ-Thưởng Số Lần Rút Tích Lũy,Thái Cực Thần Đồ-Thưởng Số Lần Rút Tích Lũy,Thái Cực Thần Đồ-Thưởng Số Lần Rút Tích Lũy
act_24001_zhuanpan_target.xlsx,act_24001_zhuanpan_target,des,后端,G14,Hội Thế Sơn Hà-Thưởng Số Lần Rút Tích Lũy,Hội Thế Sơn Hà-Thưởng Số Lần Rút Tích Lũy,Hội Thế Sơn Hà-Thưởng Số Lần Rút Tích Lũy
act_24001_zhuanpan_target.xlsx,act_24001_zhuanpan_target,des,后端,G15,Tạo Thế Thần Nông-Thưởng Số Lần Rút Tích Lũy,Tạo Thế Thần Nông-Thưởng Số Lần Rút Tích Lũy,Tạo Thế Thần Nông-Thưởng Số Lần Rút Tích Lũy
act_24001_zhuanpan_target.xlsx,act_24001_zhuanpan_target,des,后端,G16,Thất Bảo Linh Lung-Thưởng Số Lần Rút Tích Lũy,Thất Bảo Linh Lung-Thưởng Số Lần Rút Tích Lũy,Thất Bảo Linh Lung-Thưởng Số Lần Rút Tích Lũy
act_24001_zhuanpan_target.xlsx,act_24001_zhuanpan_target,des,后端,G17,Tụ Bảo Càn Khôn-Thưởng Số Lần Rút Tích Lũy,Tụ Bảo Càn Khôn-Thưởng Số Lần Rút Tích Lũy,Tụ Bảo Càn Khôn-Thưởng Số Lần Rút Tích Lũy
act_24001_zhuanpan_target.xlsx,act_24001_zhuanpan_target,des,后端,G18,Tiềm Long Đằng Uyên-Thưởng Số Lần Rút Tích Lũy,Tiềm Long Đằng Uyên-Thưởng Số Lần Rút Tích Lũy,Tiềm Long Đằng Uyên-Thưởng Số Lần Rút Tích Lũy
act_24001_zhuanpan_target.xlsx,act_24001_zhuanpan_target,des,后端,G20,Quân Uy Lưu Bị-Thưởng Số Lần Rút Tích Lũy,Quân Uy Lưu Bị-Thưởng Số Lần Rút Tích Lũy,Quân Uy Lưu Bị-Thưởng Số Lần Rút Tích Lũy
act_24001_zhuanpan_target.xlsx,act_24001_zhuanpan_target,des,后端,G21,Ngụy Đế Tào Tháo-Thưởng Số Lần Rút Tích Lũy,Ngụy Đế Tào Tháo-Thưởng Số Lần Rút Tích Lũy,Ngụy Đế Tào Tháo-Thưởng Số Lần Rút Tích Lũy
act_24001_zhuanpan_target.xlsx,act_24001_zhuanpan_target,des,后端,G23,Trân Bảo 11/11-Thưởng Số Lần Rút Tích Lũy,Trân Bảo 11/11-Thưởng Số Lần Rút Tích Lũy,Trân Bảo 11/11-Thưởng Số Lần Rút Tích Lũy
act_24001_zhuanpan_target.xlsx,act_24001_zhuanpan_target,des,后端,G24,Trân Bảo 11/11-Thưởng Số Lần Rút Tích Lũy,Trân Bảo 11/11-Thưởng Số Lần Rút Tích Lũy,Trân Bảo 11/11-Thưởng Số Lần Rút Tích Lũy
